order_id,date,region,category,channel,units_sold,unit_price,discount_pct,customer_age,customer_rating,revenue,discount_amt,net_revenue,month,month_name,quarter
1198,2023-03-13 18:42:52.972972,West,Furniture,In-Store,48,32.57,20.0,22,5.0,1563.3600000000001,312.672,1250.688,3,Mar,1
1199,2023-03-14 03:27:34.054054,North,Clothing,In-Store,46,405.96,20.0,37,2.7,18674.16,3734.8320000000003,14939.328,3,Mar,1
1200,2023-03-14 12:12:15.135135,East,Electronics,Online,40,97.17,5.0,32,1.4,3886.8,194.34,3692.46,3,Mar,1
1201,2023-03-14 20:56:56.216216,East,Sports,In-Store,18,262.19,20.0,35,1.1,4719.42,943.8839999999999,3775.536,3,Mar,1
1202,2023-03-15 05:41:37.297297,West,Groceries,Online,42,406.05,20.0,64,3.9,17054.100000000002,3410.8200000000006,13643.280000000002,3,Mar,1
1203,2023-03-15 14:26:18.378378,East,Clothing,Online,20,134.37,20.0,19,4.5,2687.4,537.48,2149.92,3,Mar,1
1204,2023-03-15 23:10:59.459459,North,Clothing,Phone,6,130.45,10.0,46,1.9,782.6999999999999,78.27,704.43,3,Mar,1
1205,2023-03-16 07:55:40.540540,West,Furniture,Phone,12,207.35,20.0,30,1.6,2488.2,497.64,1990.56,3,Mar,1
1206,2023-03-16 16:40:21.621621,North,Furniture,Phone,2,448.37,20.0,21,1.2,896.74,179.34799999999998,717.392,3,Mar,1
1207,2023-03-17 01:25:02.702702,West,Sports,Phone,7,10.22,20.0,59,,71.54,14.308000000000002,57.232000000000006,3,Mar,1
1208,2023-03-17 10:09:43.783783,West,Sports,In-Store,16,451.68,0.0,62,2.2,7226.88,0.0,7226.88,3,Mar,1
1209,2023-03-17 18:54:24.864864,South,Electronics,Phone,3,85.37,10.0,27,2.6,256.11,25.611000000000004,230.49900000000002,3,Mar,1
1210,2023-03-18 03:39:05.945945,North,Electronics,In-Store,45,495.14,5.0,48,3.0,22281.3,1114.065,21167.235,3,Mar,1
1211,2023-03-18 12:23:47.027027,East,Sports,Phone,3,477.88,0.0,58,4.4,1433.6399999999999,0.0,1433.6399999999999,3,Mar,1
1212,2023-03-18 21:08:28.108108,East,Sports,In-Store,27,252.39,15.0,25,3.6,6814.53,1022.1795,5792.3505,3,Mar,1
1213,2023-03-19 05:53:09.189189,North,Groceries,Online,43,261.23,10.0,20,3.5,11232.890000000001,1123.289,10109.601,3,Mar,1
1214,2023-03-19 14:37:50.270270,East,Furniture,In-Store,40,245.96,10.0,65,1.7,9838.4,983.84,8854.56,3,Mar,1
1215,2023-03-19 23:22:31.351351,East,Electronics,In-Store,38,321.37,15.0,63,3.1,12212.06,1831.809,10380.251,3,Mar,1
1216,2023-03-20 08:07:12.432432,North,Furniture,Phone,33,54.45,,26,3.9,1796.8500000000001,,,3,Mar,1
1217,2023-03-20 16:51:53.513513,West,Furniture,In-Store,28,25.98,15.0,47,4.9,727.44,109.116,618.3240000000001,3,Mar,1
1218,2023-03-21 01:36:34.594594,North,Sports,Online,1,38.27,5.0,28,1.8,38.27,1.9135000000000002,36.356500000000004,3,Mar,1
1219,2023-03-21 10:21:15.675675,West,Groceries,Online,8,227.74,20.0,52,1.0,1821.92,364.384,1457.536,3,Mar,1
1220,2023-03-21 19:05:56.756756,East,Clothing,Phone,37,145.02,10.0,54,1.3,5365.740000000001,536.5740000000001,4829.166000000001,3,Mar,1
1221,2023-03-22 03:50:37.837837,East,Groceries,Online,32,314.8,20.0,59,2.5,10073.6,2014.72,8058.88,3,Mar,1
1222,2023-03-22 12:35:18.918918,East,Groceries,In-Store,48,496.3,20.0,30,4.3,23822.4,4764.48,19057.920000000002,3,Mar,1
1223,2023-03-22 21:20:00.000000,South,Furniture,Online,43,199.3,15.0,53,1.0,8569.9,1285.485,7284.415,3,Mar,1
1224,2023-03-23 06:04:41.081081,West,Groceries,Phone,37,291.18,5.0,30,2.8,10773.66,538.683,10234.976999999999,3,Mar,1
1225,2023-03-23 14:49:22.162162,South,Electronics,In-Store,4,213.65,0.0,29,2.3,854.6,0.0,854.6,3,Mar,1
1226,2023-03-23 23:34:03.243243,South,Furniture,Phone,30,425.16,5.0,54,1.2,12754.800000000001,637.7400000000001,12117.060000000001,3,Mar,1
1227,2023-03-24 08:18:44.324324,North,Electronics,In-Store,6,452.1,20.0,27,2.8,2712.6000000000004,542.5200000000001,2170.0800000000004,3,Mar,1
1228,2023-03-24 17:03:25.405405,South,Clothing,Online,46,439.9,5.0,26,2.0,20235.399999999998,1011.7699999999999,19223.629999999997,3,Mar,1
1229,2023-03-25 01:48:06.486486,North,Furniture,Phone,19,487.44,15.0,69,2.4,9261.36,1389.2040000000002,7872.156000000001,3,Mar,1
1230,2023-03-25 10:32:47.567567,North,Clothing,Phone,32,23.48,0.0,24,3.8,751.36,0.0,751.36,3,Mar,1
1231,2023-03-25 19:17:28.648648,South,Furniture,In-Store,9,421.51,15.0,19,3.1,3793.59,569.0385000000001,3224.5515,3,Mar,1
1232,2023-03-26 04:02:09.729729,West,Sports,Phone,12,378.37,0.0,40,1.5,4540.4400000000005,0.0,4540.4400000000005,3,Mar,1
1233,2023-03-26 12:46:50.810810,West,Groceries,In-Store,11,122.06,20.0,56,4.8,1342.66,268.532,1074.1280000000002,3,Mar,1
1234,2023-03-26 21:31:31.891891,West,Sports,In-Store,46,478.6,0.0,57,3.5,22015.600000000002,0.0,22015.600000000002,3,Mar,1
1235,2023-03-27 06:16:12.972972,West,Clothing,In-Store,16,82.61,0.0,56,4.1,1321.76,0.0,1321.76,3,Mar,1
1236,2023-03-27 15:00:54.054054,West,Groceries,In-Store,1,342.98,0.0,38,1.3,342.98,0.0,342.98,3,Mar,1
1237,2023-03-27 23:45:35.135135,South,Furniture,Online,45,120.2,5.0,40,1.2,5409.0,270.45,5138.55,3,Mar,1
1238,2023-03-28 08:30:16.216216,South,Groceries,In-Store,21,221.38,5.0,46,1.1,4648.98,232.44899999999998,4416.531,3,Mar,1
1239,2023-03-28 17:14:57.297297,East,Electronics,Phone,30,362.39,20.0,31,1.8,10871.699999999999,2174.3399999999997,8697.359999999999,3,Mar,1
1240,2023-03-29 01:59:38.378378,West,Groceries,Online,13,286.03,0.0,43,2.7,3718.3899999999994,0.0,3718.3899999999994,3,Mar,1
1241,2023-03-29 10:44:19.459459,South,Electronics,Phone,34,219.48,10.0,68,4.7,7462.32,746.232,6716.088,3,Mar,1
1242,2023-03-29 19:29:00.540540,East,Groceries,Online,4,169.91,20.0,22,2.8,679.64,135.928,543.712,3,Mar,1
1243,2023-03-30 04:13:41.621621,West,Electronics,In-Store,28,421.43,0.0,48,2.2,11800.04,0.0,11800.04,3,Mar,1
1244,2023-03-30 12:58:22.702702,North,Clothing,Online,38,80.47,0.0,42,3.2,3057.86,0.0,3057.86,3,Mar,1
1245,2023-03-30 21:43:03.783783,East,Sports,Online,31,220.75,5.0,48,1.4,6843.25,342.1625,6501.0875,3,Mar,1
1246,2023-03-31 06:27:44.864864,South,Furniture,Phone,27,452.84,20.0,67,3.4,12226.679999999998,2445.336,9781.344,3,Mar,1
1247,2023-03-31 15:12:25.945945,North,Groceries,Phone,5,424.47,0.0,37,3.3,2122.3500000000004,0.0,2122.3500000000004,3,Mar,1
1248,2023-03-31 23:57:07.027027,North,Sports,In-Store,25,206.46,0.0,61,4.2,5161.5,0.0,5161.5,3,Mar,1
1249,2023-04-01 08:41:48.108108,North,Furniture,Online,3,383.92,20.0,34,4.9,1151.76,230.352,921.408,4,Apr,2
1250,2023-04-01 17:26:29.189189,East,Furniture,Online,33,413.35,10.0,62,2.0,13640.550000000001,1364.055,12276.495,4,Apr,2
1251,2023-04-02 02:11:10.270270,South,Electronics,Online,4,445.55,20.0,19,3.0,1782.2,356.44,1425.76,4,Apr,2
1252,2023-04-02 10:55:51.351351,North,Clothing,In-Store,25,276.81,20.0,42,4.6,6920.25,1384.05,5536.2,4,Apr,2
1253,2023-04-02 19:40:32.432432,West,Clothing,In-Store,20,110.19,10.0,30,4.1,2203.8,220.38,1983.42,4,Apr,2
1254,2023-04-03 04:25:13.513513,North,Sports,In-Store,34,135.1,20.0,56,2.9,4593.4,918.68,3674.72,4,Apr,2
1255,2023-04-03 13:09:54.594594,North,Clothing,In-Store,26,154.89,0.0,45,4.8,4027.1399999999994,0.0,4027.1399999999994,4,Apr,2
1256,2023-04-03 21:54:35.675675,East,Groceries,In-Store,5,300.96,20.0,59,,1504.8,300.96,1203.84,4,Apr,2
1257,2023-04-04 06:39:16.756756,East,Clothing,Phone,35,26.08,10.0,23,4.7,912.8,91.28,821.52,4,Apr,2
1258,2023-04-04 15:23:57.837837,South,Sports,Online,28,321.66,15.0,20,1.2,9006.480000000001,1350.9720000000002,7655.508000000002,4,Apr,2
1259,2023-04-05 00:08:38.918918,West,Clothing,Online,29,188.53,20.0,52,3.2,5467.37,1093.474,4373.896,4,Apr,2
1260,2023-04-05 08:53:20.000000,East,Groceries,Online,9,154.67,5.0,35,4.6,1392.03,69.6015,1322.4285,4,Apr,2
1261,2023-04-05 17:38:01.081081,North,Electronics,Online,38,440.95,0.0,28,2.1,16756.1,0.0,16756.1,4,Apr,2
1262,2023-04-06 02:22:42.162162,South,Sports,Online,6,235.4,0.0,37,2.9,1412.4,0.0,1412.4,4,Apr,2
1263,2023-04-06 11:07:23.243243,North,Electronics,Online,19,56.58,5.0,22,2.3,1075.02,53.751000000000005,1021.269,4,Apr,2
1264,2023-04-06 19:52:04.324324,North,Electronics,Online,44,415.11,5.0,36,4.8,18264.84,913.242,17351.598,4,Apr,2
1265,2023-04-07 04:36:45.405405,East,Electronics,Online,11,33.34,20.0,39,4.3,366.74,73.348,293.392,4,Apr,2
1266,2023-04-07 13:21:26.486486,South,Furniture,Phone,2,366.11,5.0,36,,732.22,36.611000000000004,695.609,4,Apr,2
1267,2023-04-07 22:06:07.567567,West,Furniture,Online,47,389.21,15.0,64,3.4,18292.87,2743.9305,15548.939499999999,4,Apr,2
1268,2023-04-08 06:50:48.648648,West,Electronics,Phone,44,182.78,10.0,33,4.3,8042.32,804.232,7238.088,4,Apr,2
1269,2023-04-08 15:35:29.729729,East,Sports,In-Store,44,414.15,5.0,41,2.6,18222.6,911.13,17311.469999999998,4,Apr,2
1270,2023-04-09 00:20:10.810810,East,Groceries,Online,9,262.67,5.0,58,2.8,2364.03,118.20150000000001,2245.8285,4,Apr,2
1271,2023-04-09 09:04:51.891891,South,Groceries,In-Store,21,237.01,15.0,21,3.9,4977.21,746.5814999999999,4230.6285,4,Apr,2
1272,2023-04-09 17:49:32.972972,West,Clothing,In-Store,24,32.25,0.0,32,2.4,774.0,0.0,774.0,4,Apr,2
1273,2023-04-10 02:34:14.054054,West,Sports,In-Store,34,152.11,0.0,42,1.3,5171.740000000001,0.0,5171.740000000001,4,Apr,2
1274,2023-04-10 11:18:55.135135,West,Furniture,Phone,22,466.19,20.0,61,1.3,10256.18,2051.236,8204.944,4,Apr,2
1275,2023-04-10 20:03:36.216216,North,Electronics,In-Store,3,201.99,15.0,52,1.5,605.97,90.89550000000001,515.0745000000001,4,Apr,2
1276,2023-04-11 04:48:17.297297,West,Clothing,In-Store,12,277.88,10.0,31,4.5,3334.56,333.45599999999996,3001.104,4,Apr,2
1277,2023-04-11 13:32:58.378378,North,Groceries,In-Store,28,270.69,10.0,66,2.9,7579.32,757.932,6821.388,4,Apr,2
1278,2023-04-11 22:17:39.459459,South,Furniture,Online,30,299.31,15.0,36,3.9,8979.3,1346.895,7632.404999999999,4,Apr,2
1279,2023-04-12 07:02:20.540540,North,Furniture,Online,26,40.05,10.0,55,2.6,1041.3,104.13,937.17,4,Apr,2
1280,2023-04-12 15:47:01.621621,South,Electronics,Phone,48,187.47,0.0,53,2.0,8998.56,0.0,8998.56,4,Apr,2
1281,2023-04-13 00:31:42.702702,West,Groceries,Phone,21,364.33,10.0,24,2.4,7650.929999999999,765.0929999999998,6885.8369999999995,4,Apr,2
1282,2023-04-13 09:16:23.783783,West,Sports,Online,28,108.27,10.0,47,4.2,3031.56,303.156,2728.404,4,Apr,2
1283,2023-04-13 18:01:04.864864,South,Furniture,Phone,26,109.75,15.0,36,3.5,2853.5,428.025,2425.475,4,Apr,2
1284,2023-04-14 02:45:45.945945,East,Electronics,Online,33,14.94,15.0,66,4.8,493.02,73.95299999999999,419.067,4,Apr,2
1285,2023-04-14 11:30:27.027027,South,Sports,In-Store,21,224.37,10.0,42,3.7,4711.77,471.177,4240.593000000001,4,Apr,2
1286,2023-04-14 20:15:08.108108,East,Groceries,In-Store,35,442.54,5.0,33,3.3,15488.900000000001,774.445,14714.455000000002,4,Apr,2
1287,2023-04-15 04:59:49.189189,North,Furniture,Phone,34,35.43,15.0,64,3.4,1204.62,180.69299999999998,1023.9269999999999,4,Apr,2
1288,2023-04-15 13:44:30.270270,North,Sports,Online,41,103.65,20.0,57,4.8,4249.650000000001,849.9300000000002,3399.7200000000003,4,Apr,2
1289,2023-04-15 22:29:11.351351,North,Sports,Online,47,161.94,20.0,68,4.2,7611.18,1522.236,6088.944,4,Apr,2
1290,2023-04-16 07:13:52.432432,West,Sports,Phone,18,368.55,0.0,25,1.1,6633.900000000001,0.0,6633.900000000001,4,Apr,2
1291,2023-04-16 15:58:33.513513,North,Furniture,Online,11,323.91,10.0,35,3.1,3563.01,356.30100000000004,3206.7090000000003,4,Apr,2
1292,2023-04-17 00:43:14.594594,East,Furniture,In-Store,23,213.81,5.0,45,3.8,4917.63,245.88150000000002,4671.7485,4,Apr,2
1293,2023-04-17 09:27:55.675675,North,Clothing,Phone,48,381.94,0.0,33,4.0,18333.12,0.0,18333.12,4,Apr,2
1294,2023-04-17 18:12:36.756756,South,Groceries,Phone,22,308.72,10.0,69,1.9,6791.84,679.184,6112.656,4,Apr,2
1295,2023-04-18 02:57:17.837837,South,Electronics,Online,17,449.06,15.0,36,4.5,7634.02,1145.103,6488.917,4,Apr,2
1296,2023-04-18 11:41:58.918918,West,Sports,Phone,5,410.83,20.0,59,4.8,2054.15,410.83,1643.3200000000002,4,Apr,2
1297,2023-04-18 20:26:40.000000,South,Clothing,Online,44,133.88,5.0,34,1.9,5890.719999999999,294.536,5596.183999999999,4,Apr,2
1298,2023-04-19 05:11:21.081081,East,Electronics,Online,11,143.0,20.0,62,4.5,1573.0,314.6,1258.4,4,Apr,2
1299,2023-04-19 13:56:02.162162,North,Clothing,Online,30,71.42,15.0,30,1.4,2142.6,321.39,1821.21,4,Apr,2
1300,2023-04-19 22:40:43.243243,West,Furniture,Online,15,175.11,10.0,24,1.2,2626.65,262.665,2363.985,4,Apr,2
1301,2023-04-20 07:25:24.324324,North,Sports,Online,27,499.78,15.0,44,1.5,13494.06,2024.109,11469.951,4,Apr,2
1302,2023-04-20 16:10:05.405405,North,Electronics,Phone,35,208.82,15.0,27,1.2,7308.7,1096.305,6212.3949999999995,4,Apr,2
1303,2023-04-21 00:54:46.486486,East,Electronics,In-Store,33,118.04,20.0,51,4.4,3895.32,779.0640000000001,3116.2560000000003,4,Apr,2
1304,2023-04-21 09:39:27.567567,South,Electronics,In-Store,20,383.62,5.0,53,1.2,7672.4,383.62,7288.78,4,Apr,2
1305,2023-04-21 18:24:08.648648,South,Electronics,Phone,16,275.81,15.0,42,2.1,4412.96,661.944,3751.016,4,Apr,2
1306,2023-04-22 03:08:49.729729,North,Electronics,Phone,34,83.3,20.0,23,1.4,2832.2,566.44,2265.7599999999998,4,Apr,2
1307,2023-04-22 11:53:30.810810,West,Clothing,In-Store,2,196.54,5.0,41,2.2,393.08,19.654,373.426,4,Apr,2
1308,2023-04-22 20:38:11.891891,South,Sports,In-Store,35,213.09,10.0,35,1.4,7458.150000000001,745.815,6712.335000000001,4,Apr,2
1309,2023-04-23 05:22:52.972972,West,Furniture,In-Store,40,379.38,10.0,40,3.7,15175.2,1517.52,13657.68,4,Apr,2
1310,2023-04-23 14:07:34.054054,South,Furniture,In-Store,28,20.13,0.0,23,1.5,563.64,0.0,563.64,4,Apr,2
1311,2023-04-23 22:52:15.135135,West,Furniture,In-Store,47,141.82,20.0,46,4.4,6665.54,1333.108,5332.432,4,Apr,2
1312,2023-04-24 07:36:56.216216,East,Furniture,Online,39,263.62,5.0,42,4.3,10281.18,514.059,9767.121000000001,4,Apr,2
1313,2023-04-24 16:21:37.297297,West,Clothing,Phone,6,141.73,15.0,34,1.1,850.3799999999999,127.55699999999999,722.8229999999999,4,Apr,2
1314,2023-04-25 01:06:18.378378,East,Groceries,Online,9,317.93,10.0,63,4.6,2861.37,286.13699999999994,2575.233,4,Apr,2
1315,2023-04-25 09:50:59.459459,East,Sports,In-Store,20,246.12,5.0,41,1.1,4922.4,246.12,4676.28,4,Apr,2
1316,2023-04-25 18:35:40.540540,West,Electronics,In-Store,1,187.24,20.0,28,2.0,187.24,37.448,149.792,4,Apr,2
1317,2023-04-26 03:20:21.621621,East,Groceries,In-Store,8,475.11,,43,1.1,3800.88,,,4,Apr,2
1318,2023-04-26 12:05:02.702702,North,Furniture,Online,23,319.76,10.0,68,2.3,7354.48,735.4479999999999,6619.031999999999,4,Apr,2
1319,2023-04-26 20:49:43.783783,East,Groceries,Online,3,73.67,5.0,51,3.1,221.01,11.0505,209.9595,4,Apr,2
1320,2023-04-27 05:34:24.864864,South,Sports,In-Store,4,284.44,5.0,45,4.2,1137.76,56.888000000000005,1080.872,4,Apr,2
1321,2023-04-27 14:19:05.945945,West,Electronics,Online,25,392.56,5.0,20,2.4,9814.0,490.7,9323.3,4,Apr,2
1322,2023-04-27 23:03:47.027027,North,Electronics,Online,47,357.16,20.0,28,3.8,16786.52,3357.304,13429.216,4,Apr,2
1323,2023-04-28 07:48:28.108108,West,Sports,In-Store,38,94.32,20.0,55,1.8,3584.16,716.832,2867.328,4,Apr,2
1324,2023-04-28 16:33:09.189189,South,Sports,Online,15,486.49,20.0,31,4.0,7297.35,1459.47,5837.88,4,Apr,2
1325,2023-04-29 01:17:50.270270,South,Furniture,Phone,21,229.92,15.0,68,1.9,4828.32,724.2479999999999,4104.072,4,Apr,2
1326,2023-04-29 10:02:31.351351,South,Electronics,Phone,35,87.92,5.0,43,1.6,3077.2000000000003,153.86,2923.34,4,Apr,2
1327,2023-04-29 18:47:12.432432,East,Groceries,Phone,46,98.3,10.0,65,1.7,4521.8,452.18,4069.6200000000003,4,Apr,2
1328,2023-04-30 03:31:53.513513,East,Clothing,Phone,14,58.14,20.0,38,1.7,813.96,162.792,651.168,4,Apr,2
1329,2023-04-30 12:16:34.594594,West,Clothing,In-Store,36,403.72,20.0,56,3.1,14533.920000000002,2906.784,11627.136000000002,4,Apr,2
1330,2023-04-30 21:01:15.675675,West,Sports,In-Store,12,69.79,5.0,47,4.4,837.48,41.873999999999995,795.606,4,Apr,2
1331,2023-05-01 05:45:56.756756,North,Furniture,In-Store,17,71.31,20.0,25,1.3,1212.27,242.454,969.816,5,May,2
1332,2023-05-01 14:30:37.837837,North,Clothing,Phone,39,426.73,15.0,68,3.8,16642.47,2496.3705,14146.0995,5,May,2
1333,2023-05-01 23:15:18.918918,West,Electronics,Phone,9,178.86,15.0,37,3.6,1609.7400000000002,241.461,1368.2790000000002,5,May,2
1334,2023-05-02 08:00:00.000000,East,Sports,Online,35,25.12,20.0,65,4.5,879.2,175.84,703.36,5,May,2
1335,2023-05-02 16:44:41.081081,South,Groceries,Online,13,35.43,5.0,49,2.0,460.59,23.0295,437.5605,5,May,2
1336,2023-05-03 01:29:22.162162,West,Sports,Phone,15,79.66,5.0,39,2.8,1194.8999999999999,59.74499999999999,1135.155,5,May,2
1337,2023-05-03 10:14:03.243243,North,Groceries,Phone,18,114.56,5.0,24,4.7,2062.08,103.104,1958.9759999999999,5,May,2
1338,2023-05-03 18:58:44.324324,East,Sports,Phone,33,335.92,0.0,26,3.6,11085.36,0.0,11085.36,5,May,2
1339,2023-05-04 03:43:25.405405,West,Sports,Phone,6,87.09,20.0,62,2.6,522.54,104.508,418.032,5,May,2
1340,2023-05-04 12:28:06.486486,West,Sports,Online,27,68.25,5.0,18,1.5,1842.75,92.1375,1750.6125,5,May,2
1341,2023-05-04 21:12:47.567567,East,Groceries,Phone,23,384.71,15.0,46,2.0,8848.33,1327.2495000000001,7521.0805,5,May,2
1342,2023-05-05 05:57:28.648648,West,Groceries,Online,27,338.82,10.0,25,3.3,9148.14,914.814,8233.326,5,May,2
1343,2023-05-05 14:42:09.729729,East,Sports,Phone,34,223.31,10.0,21,3.9,7592.54,759.2539999999999,6833.286,5,May,2
1344,2023-05-05 23:26:50.810810,South,Clothing,Phone,46,279.16,5.0,52,1.5,12841.36,642.068,12199.292000000001,5,May,2
1345,2023-05-06 08:11:31.891891,East,Furniture,Phone,38,162.87,10.0,20,3.4,6189.06,618.9060000000001,5570.154,5,May,2
1346,2023-05-06 16:56:12.972972,East,Furniture,Online,14,246.43,10.0,62,3.2,3450.02,345.00199999999995,3105.018,5,May,2
1347,2023-05-07 01:40:54.054054,East,Furniture,Online,36,258.27,0.0,57,3.1,9297.72,0.0,9297.72,5,May,2
1348,2023-05-07 10:25:35.135135,West,Groceries,In-Store,8,199.75,15.0,24,3.8,1598.0,239.7,1358.3,5,May,2
1349,2023-05-07 19:10:16.216216,West,Groceries,Phone,35,454.22,15.0,44,4.3,15897.7,2384.655,13513.045,5,May,2
1350,2023-05-08 03:54:57.297297,East,Clothing,In-Store,19,17.87,0.0,18,2.3,339.53000000000003,0.0,339.53000000000003,5,May,2
1351,2023-05-08 12:39:38.378378,West,Furniture,In-Store,30,393.26,0.0,44,4.6,11797.8,0.0,11797.8,5,May,2
1352,2023-05-08 21:24:19.459459,North,Furniture,Online,14,70.95,10.0,33,,993.3000000000001,99.33,893.97,5,May,2
1353,2023-05-09 06:09:00.540540,North,Sports,Online,20,400.8,20.0,55,1.7,8016.0,1603.2,6412.8,5,May,2
1354,2023-05-09 14:53:41.621621,West,Groceries,In-Store,49,311.8,10.0,24,2.1,15278.2,1527.82,13750.380000000001,5,May,2
1355,2023-05-09 23:38:22.702702,West,Furniture,Phone,25,423.21,0.0,61,1.5,10580.25,0.0,10580.25,5,May,2
1356,2023-05-10 08:23:03.783783,East,Clothing,Online,40,57.78,15.0,40,1.9,2311.2,346.68,1964.5199999999998,5,May,2
1357,2023-05-10 17:07:44.864864,South,Clothing,Phone,24,283.9,10.0,58,1.4,6813.599999999999,681.36,6132.24,5,May,2
1358,2023-05-11 01:52:25.945945,West,Furniture,Phone,14,255.53,20.0,28,4.3,3577.42,715.4839999999999,2861.936,5,May,2
1359,2023-05-11 10:37:07.027027,North,Groceries,In-Store,26,356.03,10.0,59,1.6,9256.779999999999,925.6779999999999,8331.101999999999,5,May,2
1360,2023-05-11 19:21:48.108108,East,Clothing,In-Store,38,271.8,5.0,50,4.0,10328.4,516.42,9811.98,5,May,2
1361,2023-05-12 04:06:29.189189,West,Sports,In-Store,23,274.96,10.0,67,1.2,6324.08,632.408,5691.672,5,May,2
1362,2023-05-12 12:51:10.270270,North,Clothing,In-Store,22,220.5,0.0,53,4.8,4851.0,0.0,4851.0,5,May,2
1363,2023-05-12 21:35:51.351351,North,Electronics,Online,48,161.33,15.0,54,3.8,7743.84,1161.576,6582.264,5,May,2
1364,2023-05-13 06:20:32.432432,South,Electronics,Online,19,246.31,15.0,58,1.0,4679.89,701.9835,3977.9065,5,May,2
1365,2023-05-13 15:05:13.513513,East,Groceries,In-Store,46,68.06,0.0,34,4.1,3130.76,0.0,3130.76,5,May,2
1366,2023-05-13 23:49:54.594594,East,Furniture,Online,3,481.14,5.0,52,3.1,1443.42,72.171,1371.249,5,May,2
1367,2023-05-14 08:34:35.675675,South,Groceries,In-Store,42,360.06,0.0,65,4.1,15122.52,0.0,15122.52,5,May,2
1368,2023-05-14 17:19:16.756756,South,Groceries,Phone,19,476.71,10.0,22,3.1,9057.49,905.7489999999999,8151.741,5,May,2
1369,2023-05-15 02:03:57.837837,East,Groceries,Phone,9,121.1,0.0,65,3.6,1089.8999999999999,0.0,1089.8999999999999,5,May,2
1370,2023-05-15 10:48:38.918918,East,Groceries,Phone,28,440.88,0.0,49,4.1,12344.64,0.0,12344.64,5,May,2
1371,2023-05-15 19:33:20.000000,West,Sports,In-Store,20,406.31,5.0,20,2.6,8126.2,406.31,7719.889999999999,5,May,2
1372,2023-05-16 04:18:01.081081,West,Sports,Phone,45,341.8,10.0,69,1.0,15381.0,1538.1,13842.9,5,May,2
1373,2023-05-16 13:02:42.162162,South,Clothing,Online,7,316.26,20.0,64,4.4,2213.8199999999997,442.76399999999995,1771.0559999999998,5,May,2
1374,2023-05-16 21:47:23.243243,West,Electronics,Phone,14,165.11,20.0,52,2.5,2311.54,462.30800000000005,1849.232,5,May,2
1375,2023-05-17 06:32:04.324324,North,Groceries,Phone,9,410.04,15.0,69,3.0,3690.36,553.554,3136.806,5,May,2
1376,2023-05-17 15:16:45.405405,West,Clothing,Phone,19,255.74,0.0,31,1.0,4859.06,0.0,4859.06,5,May,2
1377,2023-05-18 00:01:26.486486,West,Electronics,Online,47,44.74,15.0,65,3.0,2102.78,315.41700000000003,1787.3630000000003,5,May,2
1378,2023-05-18 08:46:07.567567,North,Furniture,In-Store,14,163.3,5.0,48,4.9,2286.2000000000003,114.31000000000002,2171.8900000000003,5,May,2
1379,2023-05-18 17:30:48.648648,South,Sports,Online,38,468.3,20.0,48,2.1,17795.4,3559.08,14236.320000000002,5,May,2
1380,2023-05-19 02:15:29.729729,North,Electronics,In-Store,36,426.83,0.0,34,2.6,15365.88,0.0,15365.88,5,May,2
1381,2023-05-19 11:00:10.810810,West,Furniture,In-Store,40,491.13,5.0,41,3.7,19645.2,982.26,18662.940000000002,5,May,2
1382,2023-05-19 19:44:51.891891,South,Electronics,Phone,17,317.72,5.0,69,4.3,5401.240000000001,270.06200000000007,5131.178000000001,5,May,2
1383,2023-05-20 04:29:32.972972,West,Sports,In-Store,30,131.28,0.0,40,2.7,3938.4,0.0,3938.4,5,May,2
1384,2023-05-20 13:14:14.054054,North,Sports,Online,9,89.78,5.0,35,,808.02,40.400999999999996,767.619,5,May,2
1385,2023-05-20 21:58:55.135135,North,Clothing,Online,33,101.59,0.0,67,4.8,3352.4700000000003,0.0,3352.4700000000003,5,May,2
1386,2023-05-21 06:43:36.216216,West,Groceries,In-Store,25,19.7,0.0,31,3.7,492.5,0.0,492.5,5,May,2
1387,2023-05-21 15:28:17.297297,East,Electronics,Phone,14,201.43,10.0,67,1.5,2820.02,282.002,2538.018,5,May,2
1388,2023-05-22 00:12:58.378378,East,Electronics,Phone,11,103.8,15.0,32,1.3,1141.8,171.27,970.53,5,May,2
1389,2023-05-22 08:57:39.459459,North,Furniture,Online,35,211.71,5.0,32,2.9,7409.85,370.4925,7039.3575,5,May,2
1390,2023-05-22 17:42:20.540540,North,Sports,Phone,41,468.15,5.0,23,1.9,19194.149999999998,959.7074999999999,18234.442499999997,5,May,2
1391,2023-05-23 02:27:01.621621,East,Electronics,In-Store,14,220.96,10.0,44,2.0,3093.44,309.344,2784.096,5,May,2
1392,2023-05-23 11:11:42.702702,East,Sports,In-Store,30,440.21,10.0,32,4.5,13206.3,1320.63,11885.669999999998,5,May,2
1393,2023-05-23 19:56:23.783783,West,Electronics,Online,41,306.7,10.0,67,1.4,12574.699999999999,1257.4699999999998,11317.23,5,May,2
1394,2023-05-24 04:41:04.864864,West,Clothing,In-Store,4,131.09,20.0,53,3.9,524.36,104.87200000000001,419.488,5,May,2
1395,2023-05-24 13:25:45.945945,East,Groceries,Online,4,184.37,20.0,25,2.1,737.48,147.496,589.984,5,May,2
1396,2023-05-24 22:10:27.027027,West,Electronics,In-Store,28,51.12,20.0,32,4.0,1431.36,286.272,1145.088,5,May,2
